,booth_id,booth_name,brand_name,address,address_disp,new_address,new_address_disp,homepage,pay_keywords,booth_category,x,y,tel
871,361378246,인생네컷 창원어반브릭스점,인생네컷,경남 창원시 의창구 중동 784-1 어반브릭스 1층 1019호,경남|창원시 의창구|중동|784-1|어반브릭스 1층 1019호,경남 창원시 의창구 중동중앙로 47,경남|창원시 의창구||중동중앙로|47|어반브릭스 1층 1019호,https://lifefourcuts.com,제로페이,photoBooth,869678,491873,010-5882-7732
872,912687499,인생네컷 창원상남중앙로드점,인생네컷,경남 창원시 성산구 중앙동 88-1 2층,경남|창원시 성산구|중앙동|88-1|2층,경남 창원시 성산구 용지로127번길 3-1,경남|창원시 성산구||용지로127번길|3-1|2층,https://lifefourcuts.com,제로페이,photoBooth,882187,483949,010-5158-8256
873,1976625077,인생네컷 광양중동점,인생네컷,전남 광양시 중동 1641-2,전남|광양시|중동|1641-2|,전남 광양시 공영로 67,전남|광양시||공영로|67|,https://lifefourcuts.com/,제로페이,photoBooth,659101,400569,010-6555-1004
874,288985437,인생네컷 전남목포장미점,인생네컷,전남 목포시 상동 994-10,전남|목포시|상동|994-10|,전남 목포시 장미로 36-1,전남|목포시||장미로|36-1|,https://lifefourcuts.com,,photoBooth,368536,363205,010-3625-3509
875,1778218057,인생네컷 전남도청점,인생네컷,전남 무안군 삼향읍 남악리 2116,전남|무안군|삼향읍 남악리|2116|,전남 무안군 삼향읍 남악3로82번가길 37,전남|무안군|삼향읍|남악3로82번가길|37|,https://lifefourcuts.com/,제로페이,photoBooth,377493,366508,
876,1876440318,인생네컷 김해진영신도시로드점,인생네컷,경남 김해시 진영읍 진영리 1629-4,경남|김해시|진영읍 진영리|1629-4|,경남 김해시 진영읍 장등로 18,경남|김해시|진영읍|장등로|18|,,,photoBooth,894569,506592,010-2972-0041
877,344320072,인생네컷 광양동광양점,인생네컷,전남 광양시 중동 1324-10,전남|광양시|중동|1324-10|,전남 광양시 오류로 62,전남|광양시||오류로|62|,https://lifefourcuts.com,,photoBooth,658798,402775,010-5347-7832
878,1575002983,인생네컷 울산삼산점,인생네컷,울산 남구 삼산동 1523-9 1층,울산|남구|삼산동|1523-9|1층,울산 남구 삼산중로74번길 20,울산|남구||삼산중로74번길|20|1층,https://lifefourcuts.com/,제로페이,photoBooth,1030013,573910,010-2882-2593
879,1771579438,인생네컷 김해내외점,인생네컷,"경남 김해시 외동 1257-3 쌍둥이빌딩메트로타워1 1층 109,110호","경남|김해시|외동|1257-3|쌍둥이빌딩메트로타워1 1층 109,110호",경남 김해시 내외중앙로 30,"경남|김해시||내외중앙로|30|쌍둥이빌딩메트로타워1 1층 109,110호",https://lifefourcuts.com/,제로페이,photoBooth,924800,486262,010-3317-1115
880,1575421104,인생네컷 울산구영리로드점,인생네컷,울산 울주군 범서읍 구영리 849-2 GS프라자 1층 101호,울산|울주군|범서읍 구영리|849-2|GS프라자 1층 101호,울산 울주군 범서읍 점촌3길 8-15,울산|울주군|범서읍|점촌3길|8-15|GS프라자 1층 101호,https://lifefourcuts.com/,,photoBooth,1007805,582933,010-9535-4690
881,1482161458,인생네컷 울산성남점,인생네컷,울산 중구 성남동 219-150,울산|중구|성남동|219-150|,울산 중구 젊음의1거리 12,울산|중구||젊음의1거리|12|,https://lifefourcuts.com/,제로페이,photoBooth,1025762,577392,010-7295-1318
882,1474944692,인생네컷 여수시청점,인생네컷,전남 여수시 학동 92-3,전남|여수시|학동|92-3|,전남 여수시 시청동3길 13,전남|여수시||시청동3길|13|,https://lifefourcuts.com/,제로페이,photoBooth,652382,351360,010-8251-7575
883,1400105303,인생네컷 울산대점,인생네컷,울산 남구 무거동 619-17,울산|남구|무거동|619-17|,울산 남구 대학로94번길 6,울산|남구||대학로94번길|6|,https://lifefourcuts.com/,,photoBooth,1012500,574243,010-8520-7760
884,287060166,인생네컷 창원시티세븐로드점,인생네컷,경남 창원시 성산구 대원동 121 더시티세븐 W-139호,경남|창원시 성산구|대원동|121|더시티세븐 W-139호,경남 창원시 성산구 원이대로 320,경남|창원시 성산구||원이대로|320|더시티세븐 W-139호,https://lifefourcuts.com,,photoBooth,876219,487480,010-3863-2242
885,1011307884,인생네컷 양산라피에스타로드점,인생네컷,경남 양산시 물금읍 가촌리 1292 양산라피에스타 6층,경남|양산시|물금읍 가촌리|1292|양산라피에스타 6층,경남 양산시 물금읍 증산역로 177,경남|양산시|물금읍|증산역로|177|양산라피에스타 6층,https://lifefourcuts.com/,제로페이,photoBooth,956878,508316,010-5678-6997
886,33780023,인생네컷 부산명륜1번가점,인생네컷,부산 동래구 명륜동 533-51 1층,부산|동래구|명륜동|533-51|1층,부산 동래구 명륜로129번길 51,부산|동래구||명륜로129번길|51|1층,https://lifefourcuts.com/,제로페이,photoBooth,973407,479611,010-9757-9078
887,2028406330,인생네컷 김해율하CGV점,인생네컷,경남 김해시 율하동 1347-2,경남|김해시|율하동|1347-2|,경남 김해시 율하2로 111,경남|김해시||율하2로|111|,https://lifefourcuts.com/,,photoBooth,913042,468654,010-4560-8867
888,268490546,인생네컷 삼천포뽀끼로드점,인생네컷,경남 사천시 벌리동 254-16,경남|사천시|벌리동|254-16|,경남 사천시 벌리2길 101,경남|사천시||벌리2길|101|,https://lifefourcuts.com,,photoBooth,748026,402336,010-8536-3004
889,387446468,인생네컷 전남여수벽화마을점,인생네컷,전남 여수시 고소동 446,전남|여수시|고소동|446|,전남 여수시 고소3길 43-2,전남|여수시||고소3길|43-2|,https://lifefourcuts.com,제로페이,photoBooth,669341,345823,010-6398-0765
890,269481072,인생네컷 부산대점,인생네컷,부산 금정구 장전동 308-1 1층,부산|금정구|장전동|308-1|1층,부산 금정구 금정로68번길 20,부산|금정구||금정로68번길|20|1층,https://life4cut.modoo.at,,photoBooth,975093,486665,010-2538-9984
891,462656577,인생네컷 부산서면2번가점,인생네컷,부산 부산진구 부전동 168-296,부산|부산진구|부전동|168-296|,부산 부산진구 중앙대로680번가길 68,부산|부산진구||중앙대로680번가길|68|,https://lifefourcuts.com/,제로페이,photoBooth,969483,465980,010-3557-5184
892,849440321,인생네컷 부산전포사잇길1호점,인생네컷,부산 부산진구 전포동 354-1 1층,부산|부산진구|전포동|354-1|1층,부산 부산진구 동성로 29,부산|부산진구||동성로|29|1층,https://www.instagram.com/life4cut_jeonpo,,photoBooth,971175,465039,010-8612-1704
893,231033376,인생네컷 부산정관로드점,인생네컷,부산 기장군 정관읍 매학리 712-3 광장아울렛 1층 119-2호,부산|기장군|정관읍 매학리|712-3|광장아울렛 1층 119-2호,부산 기장군 정관읍 정관7로 3,부산|기장군|정관읍|정관7로|3|광장아울렛 1층 119-2호,https://lifefourcuts.com/,제로페이,photoBooth,994748,512585,010-2538-9984
894,843004134,인생네컷 여수중앙점,인생네컷,전남 여수시 중앙동 243,전남|여수시|중앙동|243|,전남 여수시 이순신광장로 159,전남|여수시||이순신광장로|159|,https://lifefourcuts.com/,제로페이,photoBooth,669727,345530,010-8273-1356
895,1933683091,인생네컷 부산덕천점,인생네컷,부산 북구 덕천동 402-41 지하 1층,부산|북구|덕천동|402-41|지하 1층,부산 북구 만덕대로16번길 19,부산|북구||만덕대로16번길|19|지하 1층,https://01092068033.modoo.at,제로페이,photoBooth,956988,480515,010-9206-8033
896,1578785496,인생네컷 부산명지국제신도시점,인생네컷,부산 강서구 명지동 3357-5,부산|강서구|명지동|3357-5|,부산 강서구 명지국제8로 241,부산|강서구||명지국제8로|241|,https://lifefourcuts.com,제로페이,photoBooth,937511,449264,010-5207-1233
897,2028329911,인생네컷 부산비프광장점,인생네컷,부산 중구 남포동3가 13-5 1층,부산|중구|남포동3가|13-5|1층,부산 중구 남포길 10,부산|중구||남포길|10|1층,https://lifefourcuts.com/,,photoBooth,962722,449865,010-2992-6056
898,1266556352,인생네컷 울산일산비치점,인생네컷,울산 동구 일산동 581-11 1층,울산|동구|일산동|581-11|1층,울산 동구 방어진순환도로 623,울산|동구||방어진순환도로|623|1층,https://lifefourcuts.com/,,photoBooth,1050712,562498,010-9535-4690
899,280391282,인생네컷 부산서면1번가점,인생네컷,부산 부산진구 부전동 172-4,부산|부산진구|부전동|172-4|,부산 부산진구 중앙대로680번가길 34,부산|부산진구||중앙대로680번가길|34|,https://lifefourcuts.com,제로페이,photoBooth,969525,465546,010-8583-7725
900,2028350401,인생네컷 부산광안점,인생네컷,부산 수영구 민락동 179-13,부산|수영구|민락동|179-13|,부산 수영구 광안로 67,부산|수영구||광안로|67|,https://lifefourcuts.com/,제로페이,photoBooth,982860,465769,010-8518-7222
901,1685976215,인생네컷 해운대광장점,인생네컷,부산 해운대구 중동 1393-5 1층,부산|해운대구|중동|1393-5|1층,부산 해운대구 구남로 29,부산|해운대구||구남로|29|1층,https://lifefourcuts.com/,제로페이,photoBooth,992254,467880,010-2104-6989
902,1976852538,인생네컷 여수여서점,인생네컷,전남 여수시 문수동 116-3 1층,전남|여수시|문수동|116-3|1층,전남 여수시 문수로 92,전남|여수시||문수로|92|1층,https://lifefourcuts.com/,제로페이,photoBooth,661365,350196,010-4116-9984
903,233113073,인생네컷 양산에덴밸리점,인생네컷,경남 양산시 어곡동 산 350-3 에덴밸리리조트,경남|양산시|어곡동|산 350-3|에덴밸리리조트,경남 양산시 어실로 1206,경남|양산시||어실로|1206|에덴밸리리조트,https://lifefourcuts.com,,photoBooth,950550,541259,010-3557-5184
904,386970453,인생네컷 부산전포사잇길2호점,인생네컷,부산 부산진구 전포동 308-14,부산|부산진구|전포동|308-14|,부산 부산진구 서전로58번길 51,부산|부산진구||서전로58번길|51|,https://www.instagram.com/life4cut_jeonpo,제로페이,photoBooth,970688,465755,010-8612-1704
905,394976723,인생네컷 부산미식일상로드점,인생네컷,부산 기장군 기장읍 시랑리 산 46,부산|기장군|기장읍 시랑리|산 46|,부산 기장군 기장읍 동부산관광로 34,부산|기장군|기장읍|동부산관광로|34|,https://lifefourcuts.com,,photoBooth,1004120,477138,010-2533-8821
906,242755692,인생네컷 부산감천마을점,인생네컷,부산 사하구 감천동 6-888,부산|사하구|감천동|6-888|,부산 사하구 감내2로 134,부산|사하구||감내2로|134|,https://lifefourcuts.com,,photoBooth,957924,449512,010-7151-9216
907,330262948,인생네컷 거제아주점,인생네컷,경남 거제시 아주동 1694-1,경남|거제시|아주동|1694-1|,경남 거제시 아주1로1길 57,경남|거제시||아주1로1길|57|,https://lifefourcuts.com/,제로페이,photoBooth,885731,383714,010-5687-5719
908,131268465,인생네컷 호남대점,인생네컷,광주 광산구 선암동 779,광주|광산구|선암동|779|,광주 광산구 선운로 9,광주|광산구||선운로|9|,,제로페이,photoBooth,447723,459028,
909,2028333265,인생네컷 거제CGV로드점,인생네컷,경남 거제시 장평동 1211 디큐브백화점 8층,경남|거제시|장평동|1211|디큐브백화점 8층,경남 거제시 장평로 12,경남|거제시||장평로|12|디큐브백화점 8층,https://lifefourcuts.com/,,photoBooth,869401,390503,010-4506-8451
910,230956244,인생네컷 부산동래청소년수련관로드점,인생네컷,부산 동래구 명륜동 793,부산|동래구|명륜동|793|,부산 동래구 문화로 90,부산|동래구||문화로|90|,https://lifefourcuts.com,,photoBooth,975967,481954,010-5115-0998
911,66925955,인생네컷 부산대점,인생네컷,부산 금정구 장전동 293-175,부산|금정구|장전동|293-175|,부산 금정구 금정로68번길 42,부산|금정구||금정로68번길|42|,https://lifefourcuts.com/,제로페이,photoBooth,975363,486618,
912,394707722,인생네컷 부산영도흰여울길점,인생네컷,부산 영도구 영선동4가 1165,부산|영도구|영선동4가|1165|,부산 영도구 흰여울길 152,부산|영도구||흰여울길|152|,https://www.instagram.com/life.4cut_yeongdo,제로페이,photoBooth,966793,443778,010-8612-1704
913,233426663,인생네컷 롯데백화점동래로드점,인생네컷,부산 동래구 온천동 502-3 2층,부산|동래구|온천동|502-3|2층,부산 동래구 중앙대로 1393,부산|동래구||중앙대로|1393|2층,https://lifefourcuts.com,,photoBooth,972934,481401,010-3649-7501
914,1891532619,인생네컷 제주신제주점,인생네컷,제주특별자치도 제주시 연동 273-59 1층,제주특별자치도|제주시|연동|273-59|1층,제주특별자치도 제주시 신대로16길 50,제주특별자치도|제주시||신대로16길|50|1층,https://lifefourcuts.com/,제로페이,photoBooth,381782,-1542,010-9358-7777
915,475999349,인생네컷 제주시청점,인생네컷,제주특별자치도 제주시 이도이동 1767-14,제주특별자치도|제주시|이도이동|1767-14|,제주특별자치도 제주시 광양14길 8,제주특별자치도|제주시||광양14길|8|,https://lifefourcuts.com/,제로페이,photoBooth,390754,1504,010-4693-7886
916,228936459,인생네컷 제주이호테우트레일러점,인생네컷,제주특별자치도 제주시 이호일동 1665-1,제주특별자치도|제주시|이호일동|1665-1|,제주특별자치도 제주시 테우해안로 172-15,제주특별자치도|제주시||테우해안로|172-15|,https://lifefourcuts.com/,,photoBooth,372928,1247,010-4696-2577
917,1665159246,인생네컷 제주일도지구점,인생네컷,제주특별자치도 제주시 일도이동 392 1층,제주특별자치도|제주시|일도이동|392|1층,제주특별자치도 제주시 고마로 102,제주특별자치도|제주시||고마로|102|1층,https://lifefourcuts.com,,photoBooth,393367,3453,010-3194-6379
918,352096939,인생네컷 제주산방산트레일러점,인생네컷,제주특별자치도 서귀포시 안덕면 사계리 117-2,제주특별자치도|서귀포시|안덕면 사계리|117-2|,,,https://lifefourcuts.com,,photoBooth,339617,-71435,010-4696-2577
919,352644445,인생네컷 제주월정리트레일러점,인생네컷,제주특별자치도 제주시 구좌읍 월정리 544,제주특별자치도|제주시|구좌읍 월정리|544|,제주특별자치도 제주시 구좌읍 해맞이해안로 456,제주특별자치도|제주시|구좌읍|해맞이해안로|456|,https://lifefourcuts.com,,photoBooth,452520,17307,010-4696-2577
920,206252551,인생네컷 제주애월트레일러점,인생네컷,제주특별자치도 제주시 애월읍 애월리 2538,제주특별자치도|제주시|애월읍 애월리|2538|,,,https://lifefourcuts.com/,,photoBooth,339580,-8048,010-4696-2577
921,351498669,인생네컷 제주제이원카트클럽점,인생네컷,제주특별자치도 제주시 도남동 411-6,제주특별자치도|제주시|도남동|411-6|,제주특별자치도 제주시 연북로 424,제주특별자치도|제주시||연북로|424|,https://lifefourcuts.com,,photoBooth,389993,-3585,064-805-8060
922,2028126100,인생네컷 제주삼화점,인생네컷,제주특별자치도 제주시 도련일동 1938-3 1층,제주특별자치도|제주시|도련일동|1938-3|1층,제주특별자치도 제주시 건주로4길 6-8,제주특별자치도|제주시||건주로4길|6-8|1층,https://lifefourcuts.com/,,photoBooth,402518,6607,010-9358-7777
923,344082490,인생네컷 제주인생트레일러점,인생네컷,제주특별자치도 제주시 도두일동 1732,제주특별자치도|제주시|도두일동|1732|,,,https://lifefourcuts.com,,photoBooth,377299,4530,010-4696-2577
924,2044756185,인생네컷 제주루나폴트레일러점,인생네컷,제주특별자치도 서귀포시 안덕면 덕수리 산 27,제주특별자치도|서귀포시|안덕면 덕수리|산 27|,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도|서귀포시|안덕면|일주서로|1836|,https://lifefourcuts.com,,photoBooth,342123,-65873,010-7151-9216
925,2044897878,인생네컷 제주가파도트레일러점,인생네컷,제주특별자치도 서귀포시 대정읍 가파리 203,제주특별자치도|서귀포시|대정읍 가파리|203|,제주특별자치도 서귀포시 대정읍 가파로 243-1,제주특별자치도|서귀포시|대정읍|가파로|243-1|,https://lifefourcuts.com,,photoBooth,330043,-87931,010-2213-7601
926,2065836756,인생네컷 제주애월해안도로점,인생네컷,제주특별자치도 제주시 애월읍 고내리 337,제주특별자치도|제주시|애월읍 고내리|337|,제주특별자치도 제주시 애월읍 애월해안로 384,제주특별자치도|제주시|애월읍|애월해안로|384|,https://lifefourcuts.com,,photoBooth,348800,-5305,010-4905-8044
927,2045015472,인생네컷 제주우도하고수동트레일러점,인생네컷,제주특별자치도 제주시 우도면 연평리 235,제주특별자치도|제주시|우도면 연평리|235|,제주특별자치도 제주시 우도면 영일길 156-32,제주특별자치도|제주시|우도면|영일길|156-32|,https://lifefourcuts.com,,photoBooth,492432,1763,010-9964-8161
928,1023303462,인생네컷인하역점,인생네컷인하역점,인천 미추홀구 용현동 665,인천|미추홀구|용현동|665|,인천 미추홀구 용정공원로83번길 49,인천|미추홀구||용정공원로83번길|49|,,,photoBooth,422242,1096899,
929,1725385017,인생네컷 동탄라크몽점,인생네컷,경기 화성시 송동 726-1 라크몽 지하1층,경기|화성시|송동|726-1|라크몽 지하1층,경기 화성시 동탄대로5길 21,경기|화성시||동탄대로5길|21|라크몽 지하1층,,제로페이,photoBooth,523295,1018804,010-8773-8815
930,1800184321,인생네컷 강원양구점,인생네컷,강원 양구군 양구읍 상리 338-2,강원|양구군|양구읍 상리|338-2|,강원 양구군 양구읍 중심로 193-1,강원|양구군|양구읍|중심로|193-1|,,제로페이,photoBooth,716876,1281025,
931,1376076958,인생네컷 제주트레일러2호점,인생네컷,대구 달서구 이곡동 1256,대구|달서구|이곡동|1256|,대구 달서구 이곡동로 32,대구|달서구||이곡동로|32|,,제로페이,photoBooth,841478,656937,
932,483962085,인생네컷 케이점,인생네컷,경남 양산시 물금읍 가촌리 1285,경남|양산시|물금읍 가촌리|1285|,경남 양산시 물금읍 백호로 155,경남|양산시|물금읍|백호로|155|,,제로페이,photoBooth,956715,509211,
933,1801103561,인생네컷 케이점,인생네컷,경남 거제시 아주동 1392,경남|거제시|아주동|1392|,경남 거제시 아주2로 137,경남|거제시||아주2로|137|,,제로페이,photoBooth,883700,384694,
934,1306131402,인생네컷 제주트레일러 1호점,인생네컷,경남 거제시 고현동 1081-18,경남|거제시|고현동|1081-18|,경남 거제시 거제대로 4500-45,경남|거제시||거제대로|4500-45|,,제로페이,photoBooth,874816,391945,
935,791062944,사격팡 구로디지털단지점,"사격,궁도",서울 구로구 구로동 1124-57 1층,서울|구로구|구로동|1124-57|1층,서울 구로구 디지털로32나길 17,서울|구로구||디지털로32나길|17|1층,,,photoBooth,477953,1106813,1670-2855
936,199877370,포토하임 여의도CGV점,포토하임,서울 영등포구 여의도동 23 IFC몰 지하 3층,서울|영등포구|여의도동|23|IFC몰 지하 3층,서울 영등포구 국제금융로 10,서울|영등포구||국제금융로|10|IFC몰 지하 3층,,,photoBooth,483399,1118253,010-2846-0413
937,1052007480,플랜비스튜디오 연남점,플랜비스튜디오,서울 마포구 연남동 390-34 1층,서울|마포구|연남동|390-34|1층,서울 마포구 동교로38길 29,서울|마포구||동교로38길|29|1층,https://instagram.com/planb_yn,,photoBooth,483578,1128354,010-3520-0227
938,266833977,폴라스튜디오 중동점,폴라스튜디오,경기 부천시 중동 1137 중앙프라자 101호,경기|부천시|중동|1137|중앙프라자 101호,경기 부천시 중동로248번길 121-9,경기|부천시||중동로248번길|121-9|중앙프라자 101호,https://instagram.com/pola.jungdong?igshid=NTdlMDg3MTY=,,photoBooth,450316,1111723,050-1362-8122
939,87992774,포토그레이 이수점,포토그레이,서울 동작구 사당동 139-32 1층,서울|동작구|사당동|139-32|1층,서울 동작구 동작대로27길 8,서울|동작구||동작대로27길|8|1층,http://photogray-oreazin.com/,,photoBooth,495923,1107828,0507-1359-1184
940,693968560,폴라스튜디오 사당점,폴라스튜디오,서울 동작구 사당동 1038-51 1층 103호,서울|동작구|사당동|1038-51|1층 103호,서울 동작구 동작대로7길 56,서울|동작구||동작대로7길|56|1층 103호,https://instagram.com/pola.sadang,,photoBooth,495378,1105306,010-7246-5676
941,1795499847,폴라스튜디오 사당방배점,폴라스튜디오,서울 서초구 방배동 451-19 1층 101호,서울|서초구|방배동|451-19|1층 101호,서울 서초구 방배천로2안길 51,서울|서초구||방배천로2안길|51|1층 101호,https://instagram.com/pola.bangbae,,photoBooth,496425,1105506,0502-1943-1228
942,1931289430,포토이즘 박스 파주산내점,포토이즘박스,경기 파주시 목동동 939 산호프라자 1층 103호,경기|파주시|목동동|939|산호프라자 1층 103호,경기 파주시 청암로17번길 49,경기|파주시||청암로17번길|49|산호프라자 1층 103호,,,photoBooth,441607,1174772,010-2784-3168
943,1757965721,플레이인더박스 건대점,플레이인더박스,서울 광진구 화양동 48-17 1층,서울|광진구|화양동|48-17|1층,서울 광진구 아차산로 215,서울|광진구||아차산로|215|1층,https://www.playinthebox.co.kr/,,photoBooth,514931,1122699,070-5100-1172
944,122258777,플레이인더박스 올림픽북단점,플레이인더박스,서울 광진구 구의동 200-4 1층,서울|광진구|구의동|200-4|1층,서울 광진구 아차산로 483,서울|광진구||아차산로|483|1층,https://www.playinthebox.co.kr,,photoBooth,521016,1122641,070-8858-4500
945,1725578140,포토아이브 서울교대점,포토아이브,서울 서초구 서초동 1570-5 이화빌딩 1층,서울|서초구|서초동|1570-5|이화빌딩 1층,서울 서초구 반포대로28길 72,서울|서초구||반포대로28길|72|이화빌딩 1층,http://photoive.co.kr,,photoBooth,502734,1108941,010-2124-8355
946,2043436269,신당이스냅 (sindangisnap),신당이스냅,서울 중구 황학동 753-49,서울|중구|황학동|753-49|,서울 중구 퇴계로83길 11,서울|중구||퇴계로83길|11|,,,photoBooth,504085,1129648,0507-1347-3175
947,1465758281,RGB포토 스튜디오 부평점,RGB포토,인천 부평구 부평동 211-92 1층,인천|부평구|부평동|211-92|1층,인천 부평구 부평대로36번길 18-1,인천|부평구||부평대로36번길|18-1|1층,https://www.instagram.com/rgbphotostudio_bp,제로페이,photoBooth,438987,1109838,010-2813-4668
948,471283894,다비스튜디오,다비스튜디오,경기 안산시 단원구 초지동 721-1 3층 301호,경기|안산시 단원구|초지동|721-1|3층 301호,경기 안산시 단원구 광덕3로 41,경기|안산시 단원구||광덕3로|41|3층 301호,https://m.place.naver.com/place/1076606865/home?entry=pll&fbclid=PAAaZvkptflyq9FGFfITDc0FTa0rm5Y9cB8LR3cVx0tekjAkA2MPo8sULWXo8,,photoBooth,459485,1059517,010-5581-4318
949,1981349613,플레이인 더박스 서현역점,플레이인,"경기 성남시 분당구 서현동 269-1 산호프라자 1층 제119, 120호","경기|성남시 분당구|서현동|269-1|산호프라자 1층 제119, 120호",경기 성남시 분당구 분당로53번길 21,"경기|성남시 분당구||분당로53번길|21|산호프라자 1층 제119, 120호",,,photoBooth,527099,1079282,0507-1375-3421
950,1231076688,포토이즘 박스 파주문산점,포토이즘박스,경기 파주시 문산읍 문산리 61-51 1층,경기|파주시|문산읍 문산리|61-51|1층,경기 파주시 문산읍 문향로67번길 7,경기|파주시|문산읍|문향로67번길|7|1층,https://www.instagram.com/photoismbox_munsan/,,photoBooth,452624,1210648,010-2784-3168
951,28581112,포토아이브 수원행궁점,포토아이브,경기 수원시 팔달구 신풍동 123-12 1층,경기|수원시 팔달구|신풍동|123-12|1층,경기 수원시 팔달구 신풍로23번길 59,경기|수원시 팔달구||신풍로23번길|59|1층,https://www.instagram.com/photo_ive.haenggung,,photoBooth,502599,1051242,010-8262-0735
952,2001633934,레꼬마피자&타코 칠곡점,피자,대구 북구 매천동 679 103호,대구|북구|매천동|679|103호,대구 북구 매전로 12,대구|북구||매전로|12|103호,http://lecoma.kr,,photoBooth,848280,672495,053-313-2771
953,1706089461,포토아이브 백석대점,포토아이브,충남 천안시 동남구 안서동 371-21 1층,충남|천안시 동남구|안서동|371-21|1층,충남 천안시 동남구 문암로 63,충남|천안시 동남구||문암로|63|1층,https://instagram.com/photo_ive.baekseok?igshid=ZDdkNTZiNTM=,,photoBooth,540185,928331,010-7525-9910
954,109557978,포토아이브 강서점,포토아이브,충북 청주시 흥덕구 강서동 498 104-1호,충북|청주시 흥덕구|강서동|498|104-1호,충북 청주시 흥덕구 서현동로 21,충북|청주시 흥덕구||서현동로|21|104-1호,https://www.instagram.com/photo_ive.official,,photoBooth,596023,868469,0507-1347-6894
955,1787264953,하이포토 청주오창점,하이포토,충북 청주시 청원구 오창읍 주성리 548 미소빌딩 2층 202호,충북|청주시 청원구|오창읍 주성리|548|미소빌딩 2층 202호,충북 청주시 청원구 오창읍 주성2길 2,충북|청주시 청원구|오창읍|주성2길|2|미소빌딩 2층 202호,https://www.instagram.com/hiphoto_cjochang/,,photoBooth,601658,899494,010-7552-0151
956,1868574656,인싸포토 춘천장학점,인싸포토,강원 춘천시 동면 장학리 995 장학프라자 1층 104호,강원|춘천시|동면 장학리|995|장학프라자 1층 104호,강원 춘천시 동면 춘천로449번길 30-2,강원|춘천시|동면|춘천로449번길|30-2|장학프라자 1층 104호,,,photoBooth,665908,1221548,010-4913-8008
957,180761033,포토아이브 둔산타임월드점,포토아이브,대전 서구 둔산동 1077 트라이얼스타 비동 1층 116호,대전|서구|둔산동|1077|트라이얼스타 비동 1층 116호,대전 서구 둔지로 11,대전|서구||둔지로|11|트라이얼스타 비동 1층 116호,,,photoBooth,584275,792588,0507-1377-2514
958,2020325452,플랜비스튜디오,플랜비스튜디오,강원 강릉시 교동 1842-2 1층,강원|강릉시|교동|1842-2|1층,강원 강릉시 솔올로 56,강원|강릉시||솔올로|56|1층,https://www.instagram.com/plan_b_gn/,,photoBooth,913856,1189458,010-3378-2284
959,1941904717,인싸 포토 조례점,인싸포토,전남 순천시 조례동 1687-14 1층,전남|순천시|조례동|1687-14|1층,전남 순천시 봉화2길 38,전남|순천시||봉화2길|38|1층,https://www.instagram.com/inssaphoto_suncheon_jorye/,,photoBooth,618348,406060,010-7521-9750
960,628645936,스냅치즈 하양점,스냅치즈,경북 경산시 하양읍 금락리 116-31 1층,경북|경산시|하양읍 금락리|116-31|1층,경북 경산시 하양읍 하양역길 22,경북|경산시|하양읍|하양역길|22|1층,https://instagram.com/snapcheese_photo?igshid=YmMyMTA2M2Y=,,photoBooth,909915,674298,010-9595-0813
961,1253871210,포토레이블 남포점,포토레이블,부산 중구 남포동3가 7-6 1층,부산|중구|남포동3가|7-6|1층,부산 중구 남포길 9,부산|중구||남포길|9|1층,https://instagram.com/photolabel.np,,photoBooth,962722,449902,010-9870-4779
962,1515243044,레인보우포토,레인보우포토,부산 동래구 안락동 467-41 1층,부산|동래구|안락동|467-41|1층,부산 동래구 명장로 132-1,부산|동래구||명장로|132-1|1층,https://instagram.com/rainbow.__.photo,,photoBooth,980940,478312,010-3114-9891
963,1831024610,사격팡 광안리점,오락실,부산 수영구 민락동 179-13 1층,부산|수영구|민락동|179-13|1층,부산 수영구 광안로 67,부산|수영구||광안로|67|1층,,,photoBooth,982835,465740,010-8518-7222
964,1000199545,오늘사진 고성점,오늘사진,경남 고성군 고성읍 동외리 288-1 104호,경남|고성군|고성읍 동외리|288-1|104호,경남 고성군 고성읍 동외로 161,경남|고성군|고성읍|동외로|161|104호,,,photoBooth,802688,412989,010-4862-2937
965,1410957496,포토이즘박스 동양미래대학점,포토이즘박스,서울 구로구 고척동 76-133 1층,서울|구로구|고척동|76-133|1층,서울 구로구 중앙로6길 48,서울|구로구||중앙로6길|48|1층,http://photoism.co.kr,,photoBooth,470445,1111320,
966,1399550186,포토이즘박스 목동점,포토이즘박스,서울 양천구 목동 907-5 1층,서울|양천구|목동|907-5|1층,서울 양천구 목동서로 65,서울|양천구||목동서로|65|1층,http://photoism.co.kr,,photoBooth,473244,1121311,
967,2114855063,포토이즘박스 문래점,포토이즘박스,서울 영등포구 문래동2가 14-42,서울|영등포구|문래동2가|14-42|,서울 영등포구 도림로131길 13,서울|영등포구||도림로131길|13|,http://photoism.co.kr,,photoBooth,476643,1115084,
968,1787432516,포토이즘박스 영등포구청점,포토이즘박스,서울 영등포구 당산동3가 218,서울|영등포구|당산동3가|218|,서울 영등포구 당산로32길 3,서울|영등포구||당산로32길|3|,http://photoism.co.kr,,photoBooth,477296,1118624,
