,booth_name,brand_name,address,address_disp,new_address,new_address_disp,homepage,pay_keywords,x,y,tel
849,인생네컷 부산대점,인생네컷,부산 금정구 장전동 293-175,부산|금정구|장전동|293-175|,부산 금정구 금정로68번길 42,부산|금정구||금정로68번길|42|,https://lifefourcuts.com/,제로페이,975363,486618,
850,인생네컷 제주시청점,인생네컷,제주특별자치도 제주시 이도이동 1767-14,제주특별자치도|제주시|이도이동|1767-14|,제주특별자치도 제주시 광양14길 8,제주특별자치도|제주시||광양14길|8|,https://lifefourcuts.com/,제로페이,390754,1504,010-4693-7886
851,인생네컷 제주이호테우트레일러점,인생네컷,제주특별자치도 제주시 이호일동 1665-1,제주특별자치도|제주시|이호일동|1665-1|,제주특별자치도 제주시 테우해안로 172-15,제주특별자치도|제주시||테우해안로|172-15|,https://lifefourcuts.com/,,372928,1247,010-4696-2577
852,인생네컷 제주일도지구점,인생네컷,제주특별자치도 제주시 일도이동 392 1층,제주특별자치도|제주시|일도이동|392|1층,제주특별자치도 제주시 고마로 102,제주특별자치도|제주시||고마로|102|1층,https://lifefourcuts.com,,393367,3453,010-3194-6379
853,인생네컷 제주산방산트레일러점,인생네컷,제주특별자치도 서귀포시 안덕면 사계리 117-2,제주특별자치도|서귀포시|안덕면 사계리|117-2|,,,https://lifefourcuts.com,,339617,-71435,010-4696-2577
854,인생네컷 제주월정리트레일러점,인생네컷,제주특별자치도 제주시 구좌읍 월정리 544,제주특별자치도|제주시|구좌읍 월정리|544|,제주특별자치도 제주시 구좌읍 해맞이해안로 456,제주특별자치도|제주시|구좌읍|해맞이해안로|456|,https://lifefourcuts.com,,452520,17307,010-4696-2577
855,인생네컷 제주애월트레일러점,인생네컷,제주특별자치도 제주시 애월읍 애월리 2538,제주특별자치도|제주시|애월읍 애월리|2538|,,,https://lifefourcuts.com/,,339580,-8048,010-4696-2577
856,인생네컷 제주제이원카트클럽점,인생네컷,제주특별자치도 제주시 도남동 411-6,제주특별자치도|제주시|도남동|411-6|,제주특별자치도 제주시 연북로 424,제주특별자치도|제주시||연북로|424|,https://lifefourcuts.com,,389993,-3585,064-805-8060
857,인생네컷 제주삼화점,인생네컷,제주특별자치도 제주시 도련일동 1938-3 1층,제주특별자치도|제주시|도련일동|1938-3|1층,제주특별자치도 제주시 건주로4길 6-8,제주특별자치도|제주시||건주로4길|6-8|1층,https://lifefourcuts.com/,,402518,6607,010-9358-7777
858,인생네컷 제주인생트레일러점,인생네컷,제주특별자치도 제주시 도두일동 1732,제주특별자치도|제주시|도두일동|1732|,,,https://lifefourcuts.com,,377299,4530,010-4696-2577
859,인생네컷 제주가파도트레일러점,인생네컷,제주특별자치도 서귀포시 대정읍 가파리 203,제주특별자치도|서귀포시|대정읍 가파리|203|,제주특별자치도 서귀포시 대정읍 가파로 243-1,제주특별자치도|서귀포시|대정읍|가파로|243-1|,https://lifefourcuts.com,,330043,-87931,010-2213-7601
860,인생네컷 제주애월해안도로점,인생네컷,제주특별자치도 제주시 애월읍 고내리 337,제주특별자치도|제주시|애월읍 고내리|337|,제주특별자치도 제주시 애월읍 애월해안로 384,제주특별자치도|제주시|애월읍|애월해안로|384|,https://lifefourcuts.com,,348800,-5305,010-4905-8044
861,인생네컷 제주우도하고수동트레일러점,인생네컷,제주특별자치도 제주시 우도면 연평리 235,제주특별자치도|제주시|우도면 연평리|235|,제주특별자치도 제주시 우도면 영일길 156-32,제주특별자치도|제주시|우도면|영일길|156-32|,https://lifefourcuts.com,,492432,1763,010-9964-8161
862,인생네컷 제주루나폴트레일러점,인생네컷,제주특별자치도 서귀포시 안덕면 덕수리 산 27,제주특별자치도|서귀포시|안덕면 덕수리|산 27|,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도|서귀포시|안덕면|일주서로|1836|,https://lifefourcuts.com,,342118,-65901,010-7151-9216
863,인생네컷인하역점,인생네컷인하역점,인천 미추홀구 용현동 665,인천|미추홀구|용현동|665|,인천 미추홀구 용정공원로83번길 49,인천|미추홀구||용정공원로83번길|49|,,,422242,1096899,
864,인생네컷 동탄라크몽점,인생네컷,경기 화성시 송동 726-1 라크몽 지하1층,경기|화성시|송동|726-1|라크몽 지하1층,경기 화성시 동탄대로5길 21,경기|화성시||동탄대로5길|21|라크몽 지하1층,,제로페이,523295,1018804,010-8773-8815
865,인생네컷 강원양구점,인생네컷,강원 양구군 양구읍 상리 338-2,강원|양구군|양구읍 상리|338-2|,강원 양구군 양구읍 중심로 193-1,강원|양구군|양구읍|중심로|193-1|,,제로페이,716876,1281025,
866,인생네컷 제주트레일러2호점,인생네컷,대구 달서구 이곡동 1256,대구|달서구|이곡동|1256|,대구 달서구 이곡동로 32,대구|달서구||이곡동로|32|,,제로페이,841478,656937,
867,인생네컷 케이점,인생네컷,경남 양산시 물금읍 가촌리 1285,경남|양산시|물금읍 가촌리|1285|,경남 양산시 물금읍 백호로 155,경남|양산시|물금읍|백호로|155|,,제로페이,956715,509211,
868,인생네컷 케이점,인생네컷,경남 거제시 아주동 1392,경남|거제시|아주동|1392|,경남 거제시 아주2로 137,경남|거제시||아주2로|137|,,제로페이,883700,384694,
869,인생네컷 제주트레일러 1호점,인생네컷,경남 거제시 고현동 1081-18,경남|거제시|고현동|1081-18|,경남 거제시 거제대로 4500-45,경남|거제시||거제대로|4500-45|,,제로페이,874816,391945,
870,포토하임 여의도CGV점,포토하임,서울 영등포구 여의도동 23 IFC몰 지하 3층,서울|영등포구|여의도동|23|IFC몰 지하 3층,서울 영등포구 국제금융로 10,서울|영등포구||국제금융로|10|IFC몰 지하 3층,,,483399,1118253,010-2846-0413
871,플랜비스튜디오 연남점,플랜비스튜디오,서울 마포구 연남동 390-34 1층,서울|마포구|연남동|390-34|1층,서울 마포구 동교로38길 29,서울|마포구||동교로38길|29|1층,https://instagram.com/planb_yn,,483578,1128354,010-3520-0227
872,폴라스튜디오 중동점,폴라스튜디오,경기 부천시 중동 1137 중앙프라자 101호,경기|부천시|중동|1137|중앙프라자 101호,경기 부천시 중동로248번길 121-9,경기|부천시||중동로248번길|121-9|중앙프라자 101호,https://instagram.com/pola.jungdong?igshid=NTdlMDg3MTY=,,450316,1111723,050-1362-8122
873,포토그레이 이수점,포토그레이,서울 동작구 사당동 139-32 1층,서울|동작구|사당동|139-32|1층,서울 동작구 동작대로27길 8,서울|동작구||동작대로27길|8|1층,http://photogray-oreazin.com/,,495923,1107828,0507-1359-1184
874,폴라스튜디오 사당점,폴라스튜디오,서울 동작구 사당동 1038-51 1층 103호,서울|동작구|사당동|1038-51|1층 103호,서울 동작구 동작대로7길 56,서울|동작구||동작대로7길|56|1층 103호,https://instagram.com/pola.sadang,,495378,1105306,010-7246-5676
875,폴라스튜디오 사당방배점,폴라스튜디오,서울 서초구 방배동 451-19 1층 101호,서울|서초구|방배동|451-19|1층 101호,서울 서초구 방배천로2안길 51,서울|서초구||방배천로2안길|51|1층 101호,https://instagram.com/pola.bangbae,,496425,1105506,0502-1943-1228
876,포토이즘 박스 파주산내점,포토이즘박스,경기 파주시 목동동 939 산호프라자 1층 103호,경기|파주시|목동동|939|산호프라자 1층 103호,경기 파주시 청암로17번길 49,경기|파주시||청암로17번길|49|산호프라자 1층 103호,,,441607,1174772,010-2784-3168
877,플레이인더박스 건대점,플레이인더박스,서울 광진구 화양동 48-17 1층,서울|광진구|화양동|48-17|1층,서울 광진구 아차산로 215,서울|광진구||아차산로|215|1층,https://www.playinthebox.co.kr/,,514931,1122699,070-5100-1172
878,플레이인더박스 올림픽북단점,플레이인더박스,서울 광진구 구의동 200-4 1층,서울|광진구|구의동|200-4|1층,서울 광진구 아차산로 483,서울|광진구||아차산로|483|1층,https://www.playinthebox.co.kr,,521016,1122641,070-8858-4500
879,포토아이브 서울교대점,포토아이브,서울 서초구 서초동 1570-5 이화빌딩 1층,서울|서초구|서초동|1570-5|이화빌딩 1층,서울 서초구 반포대로28길 72,서울|서초구||반포대로28길|72|이화빌딩 1층,http://photoive.co.kr,,502734,1108941,010-2124-8355
880,신당이스냅 (sindangisnap),신당이스냅,서울 중구 황학동 753-49,서울|중구|황학동|753-49|,서울 중구 퇴계로83길 11,서울|중구||퇴계로83길|11|,,,504085,1129648,0507-1347-3175
881,RGB포토 스튜디오 부평점,RGB포토,인천 부평구 부평동 211-92 1층,인천|부평구|부평동|211-92|1층,인천 부평구 부평대로36번길 18-1,인천|부평구||부평대로36번길|18-1|1층,https://www.instagram.com/rgbphotostudio_bp,제로페이,438987,1109838,010-2813-4668
882,다비스튜디오,다비스튜디오,경기 안산시 단원구 초지동 721-1 3층 301호,경기|안산시 단원구|초지동|721-1|3층 301호,경기 안산시 단원구 광덕3로 41,경기|안산시 단원구||광덕3로|41|3층 301호,https://m.place.naver.com/place/1076606865/home?entry=pll&fbclid=PAAaZvkptflyq9FGFfITDc0FTa0rm5Y9cB8LR3cVx0tekjAkA2MPo8sULWXo8,,459485,1059517,010-5581-4318
883,플레이인 더박스 서현역점,플레이인,"경기 성남시 분당구 서현동 269-1 산호프라자 1층 제119, 120호","경기|성남시 분당구|서현동|269-1|산호프라자 1층 제119, 120호",경기 성남시 분당구 분당로53번길 21,"경기|성남시 분당구||분당로53번길|21|산호프라자 1층 제119, 120호",,,527099,1079282,0507-1375-3421
884,포토이즘 박스 파주문산점,포토이즘박스,경기 파주시 문산읍 문산리 61-51 1층,경기|파주시|문산읍 문산리|61-51|1층,경기 파주시 문산읍 문향로67번길 7,경기|파주시|문산읍|문향로67번길|7|1층,https://www.instagram.com/photoismbox_munsan/,,452624,1210648,010-2784-3168
885,포토아이브 수원행궁점,포토아이브,경기 수원시 팔달구 신풍동 123-12 1층,경기|수원시 팔달구|신풍동|123-12|1층,경기 수원시 팔달구 신풍로23번길 59,경기|수원시 팔달구||신풍로23번길|59|1층,https://www.instagram.com/photo_ive.haenggung,,502599,1051242,010-8262-0735
886,포토아이브 백석대점,포토아이브,충남 천안시 동남구 안서동 371-21 1층,충남|천안시 동남구|안서동|371-21|1층,충남 천안시 동남구 문암로 63,충남|천안시 동남구||문암로|63|1층,https://instagram.com/photo_ive.baekseok?igshid=ZDdkNTZiNTM=,,540185,928331,010-7525-9910
887,포토아이브 강서점,포토아이브,충북 청주시 흥덕구 강서동 498 104-1호,충북|청주시 흥덕구|강서동|498|104-1호,충북 청주시 흥덕구 서현동로 21,충북|청주시 흥덕구||서현동로|21|104-1호,https://www.instagram.com/photo_ive.official,,596023,868469,0507-1347-6894
888,하이포토 청주오창점,하이포토,충북 청주시 청원구 오창읍 주성리 548 미소빌딩 2층 202호,충북|청주시 청원구|오창읍 주성리|548|미소빌딩 2층 202호,충북 청주시 청원구 오창읍 주성2길 2,충북|청주시 청원구|오창읍|주성2길|2|미소빌딩 2층 202호,https://www.instagram.com/hiphoto_cjochang/,,601658,899494,010-7552-0151
889,인싸포토 춘천장학점,인싸포토,강원 춘천시 동면 장학리 995 장학프라자 1층 104호,강원|춘천시|동면 장학리|995|장학프라자 1층 104호,강원 춘천시 동면 춘천로449번길 30-2,강원|춘천시|동면|춘천로449번길|30-2|장학프라자 1층 104호,,,665908,1221548,010-4913-8008
890,포토아이브 둔산타임월드점,포토아이브,대전 서구 둔산동 1077 트라이얼스타 비동 1층 116호,대전|서구|둔산동|1077|트라이얼스타 비동 1층 116호,대전 서구 둔지로 11,대전|서구||둔지로|11|트라이얼스타 비동 1층 116호,,,584275,792588,0507-1377-2514
891,플랜비스튜디오,플랜비스튜디오,강원 강릉시 교동 1842-2 1층,강원|강릉시|교동|1842-2|1층,강원 강릉시 솔올로 56,강원|강릉시||솔올로|56|1층,https://www.instagram.com/plan_b_gn/,,913856,1189458,010-3378-2284
892,인싸 포토 조례점,인싸포토,전남 순천시 조례동 1687-14 1층,전남|순천시|조례동|1687-14|1층,전남 순천시 봉화2길 38,전남|순천시||봉화2길|38|1층,https://www.instagram.com/inssaphoto_suncheon_jorye/,,618348,406060,010-7521-9750
893,스냅치즈 하양점,스냅치즈,경북 경산시 하양읍 금락리 116-31 1층,경북|경산시|하양읍 금락리|116-31|1층,경북 경산시 하양읍 하양역길 22,경북|경산시|하양읍|하양역길|22|1층,https://instagram.com/snapcheese_photo?igshid=YmMyMTA2M2Y=,,909915,674298,010-9595-0813
894,포토레이블 남포점,포토레이블,부산 중구 남포동3가 7-6 1층,부산|중구|남포동3가|7-6|1층,부산 중구 남포길 9,부산|중구||남포길|9|1층,https://instagram.com/photolabel.np,,962722,449902,010-9870-4779
895,레인보우포토,레인보우포토,부산 동래구 안락동 467-41 1층,부산|동래구|안락동|467-41|1층,부산 동래구 명장로 132-1,부산|동래구||명장로|132-1|1층,https://instagram.com/rainbow.__.photo,,980940,478312,010-3114-9891
896,오늘사진 고성점,오늘사진,경남 고성군 고성읍 동외리 288-1 104호,경남|고성군|고성읍 동외리|288-1|104호,경남 고성군 고성읍 동외로 161,경남|고성군|고성읍|동외로|161|104호,,,802688,412989,010-4862-2937
897,포토이즘박스 동양미래대학점,포토이즘박스,서울 구로구 고척동 76-133 1층,서울|구로구|고척동|76-133|1층,서울 구로구 중앙로6길 48,서울|구로구||중앙로6길|48|1층,http://photoism.co.kr,,470445,1111320,
898,포토이즘박스 목동점,포토이즘박스,서울 양천구 목동 907-5 1층,서울|양천구|목동|907-5|1층,서울 양천구 목동서로 65,서울|양천구||목동서로|65|1층,http://photoism.co.kr,,473244,1121311,
899,포토이즘박스 문래점,포토이즘박스,서울 영등포구 문래동2가 14-42,서울|영등포구|문래동2가|14-42|,서울 영등포구 도림로131길 13,서울|영등포구||도림로131길|13|,http://photoism.co.kr,,476643,1115084,
900,포토이즘박스 영등포구청점,포토이즘박스,서울 영등포구 당산동3가 218,서울|영등포구|당산동3가|218|,서울 영등포구 당산로32길 3,서울|영등포구||당산로32길|3|,http://photoism.co.kr,,477296,1118624,
901,포토이즘박스 영등포점,포토이즘박스,서울 영등포구 영등포동3가 13-11,서울|영등포구|영등포동3가|13-11|,서울 영등포구 영등포로50길 11,서울|영등포구||영등포로50길|11|,http://photoism.co.kr,,479975,1116243,
902,포토이즘박스 철산점,포토이즘박스,경기 광명시 철산동 399,경기|광명시|철산동|399|,경기 광명시 오리로854번길 21,경기|광명시||오리로854번길|21|,http://photoism.co.kr,,471080,1104435,
903,포토이즘박스 발산역점,포토이즘박스,서울 강서구 마곡동 797-12 105호,서울|강서구|마곡동|797-12|105호,서울 강서구 마곡동로4길 23,서울|강서구||마곡동로4길|23|105호,http://photoism.co.kr,,463815,1127860,
904,포토이즘박스 우장산점,포토이즘박스,서울 강서구 내발산동 722-3 1층,서울|강서구|내발산동|722-3|1층,서울 강서구 강서로45길 42,서울|강서구||강서로45길|42|1층,,,463294,1124640,010-7106-5967
905,포토이즘박스 망원점,포토이즘박스,서울 마포구 망원동 400-18,서울|마포구|망원동|400-18|,서울 마포구 포은로 88,서울|마포구||포은로|88|,http://photoism.co.kr,,479100,1126500,
906,포토이즘박스 원종점,포토이즘박스,경기 부천시 원종동 221-13,경기|부천시|원종동|221-13|,경기 부천시 원종로 33,경기|부천시||원종로|33|,http://photoism.co.kr,,456641,1118021,
907,포토이즘박스 여의도점,포토이즘박스,서울 영등포구 여의도동 21-3 1층 109호,서울|영등포구|여의도동|21-3|1층 109호,서울 영등포구 여의나루로 117,서울|영등포구||여의나루로|117|1층 109호,http://photoism.co.kr,,484770,1118545,
908,포토이즘박스 상수점,포토이즘박스,서울 마포구 서교동 408-7 1층,서울|마포구|서교동|408-7|1층,서울 마포구 어울마당로 58,서울|마포구||어울마당로|58|1층,http://photoism.co.kr,,482604,1125160,
909,포토이즘박스 홍대어울림점,포토이즘박스,서울 마포구 서교동 364-23 1층,서울|마포구|서교동|364-23|1층,서울 마포구 어울마당로 80,서울|마포구||어울마당로|80|1층,http://photoism.co.kr,,482698,1125739,
910,포토이즘박스 홍대역점,포토이즘박스,서울 마포구 동교동 169-14 1층,서울|마포구|동교동|169-14|1층,서울 마포구 양화로18길 15,서울|마포구||양화로18길|15|1층,http://photoism.co.kr,,483415,1126969,
911,포토이즘박스 마곡나루역점,포토이즘박스,서울 강서구 마곡동 760 145호,서울|강서구|마곡동|760|145호,서울 강서구 마곡중앙5로 6,서울|강서구||마곡중앙5로|6|145호,https://www.instagram.com/photoismbox_magoknaru,,461862,1129933,
912,포토이즘박스 연남점,포토이즘박스,서울 마포구 동교동 150-3 1층,서울|마포구|동교동|150-3|1층,서울 마포구 동교로 230,서울|마포구||동교로|230|1층,http://photoism.co.kr,,483312,1128023,
913,포토이즘박스 레치키치점,포토이즘박스,서울 마포구 동교동 176-13 지하,서울|마포구|동교동|176-13|지하,서울 마포구 신촌로2안길 2,서울|마포구||신촌로2안길|2|지하,http://photoism.co.kr,,483948,1127240,
914,포토이즘박스 신림점,포토이즘박스,서울 관악구 신림동 1640-40,서울|관악구|신림동|1640-40|,서울 관악구 신림로59길 10,서울|관악구||신림로59길|10|,http://photoism.co.kr,,484339,1106581,
915,포토이즘박스 노량진점,포토이즘박스,서울 동작구 노량진동 97-1 1층,서울|동작구|노량진동|97-1|1층,서울 동작구 노량진로16길 14,서울|동작구||노량진로16길|14|1층,http://photoism.co.kr,,487533,1114865,
916,포토이즘박스 신촌점,포토이즘박스,서울 서대문구 창천동 13-16,서울|서대문구|창천동|13-16|,서울 서대문구 명물길 26,서울|서대문구||명물길|26|,http://photoism.co.kr,,486365,1127327,
917,포토이즘박스 시흥사거리점,포토이즘박스,서울 금천구 시흥동 891 1층,서울|금천구|시흥동|891|1층,서울 금천구 시흥대로52길 24,서울|금천구||시흥대로52길|24|1층,http://photoism.co.kr,,478427,1098056,
918,포토이즘박스 신중동점,포토이즘박스,경기 부천시 중동 1133-12 대성빌딩 104호,경기|부천시|중동|1133-12|대성빌딩 104호,경기 부천시 조마루로291번길 56,경기|부천시||조마루로291번길|56|대성빌딩 104호,https://www.instagram.com/photoismbox_sinjungdong/,,450398,1111335,
919,포토이즘박스 부천역점,포토이즘박스,경기 부천시 심곡동 175-16 1층,경기|부천시|심곡동|175-16|1층,경기 부천시 부일로460번길 5,경기|부천시||부일로460번길|5|1층,http://photoism.co.kr,,451655,1107356,
920,포토이즘박스 이대점,포토이즘박스,서울 서대문구 대현동 60-9,서울|서대문구|대현동|60-9|,서울 서대문구 이화여대길 42,서울|서대문구||이화여대길|42|,http://www.photoism.co.kr/,,488040,1127601,
921,포토이즘박스 샤로수길점,포토이즘박스,서울 관악구 봉천동 1610-3,서울|관악구|봉천동|1610-3|,서울 관악구 관악로14길 50,서울|관악구||관악로14길|50|,http://photoism.co.kr,,490108,1105315,
922,포토이즘박스 고양향동점,포토이즘박스,경기 고양시 덕양구 향동동 560 MJ프라자 B02호,경기|고양시 덕양구|향동동|560|MJ프라자 B02호,경기 고양시 덕양구 향기로 70,경기|고양시 덕양구||향기로|70|MJ프라자 B02호,http://photoism.co.kr/,,476394,1137850,
923,포토이즘박스 용리단길점,포토이즘박스,서울 용산구 한강로1가 224-5,서울|용산구|한강로1가|224-5|,서울 용산구 한강대로52길 31,서울|용산구||한강대로52길|31|,http://photoism.co.kr,,493988,1120058,
924,포토이즘박스 숙명여대점,포토이즘박스,서울 용산구 청파동3가 107-1 1층,서울|용산구|청파동3가|107-1|1층,서울 용산구 청파로43가길 33,서울|용산구||청파로43가길|33|1층,http://photoism.co.kr,,492985,1123598,
925,포토이즘박스 부천상동점,포토이즘박스,경기 부천시 상동 541-1 메가플러스 115호,경기|부천시|상동|541-1|메가플러스 115호,경기 부천시 상동로 90,경기|부천시||상동로|90|메가플러스 115호,http://photoism.co.kr,,445563,1112755,
926,포토이즘박스 송내로데오점,포토이즘박스,경기 부천시 상동 404-2 1층 103호,경기|부천시|상동|404-2|1층 103호,경기 부천시 상일로94번길 21,경기|부천시||상일로94번길|21|1층 103호,http://photoism.co.kr,,445345,1108730,
927,포토이즘박스 시흥은계점,포토이즘박스,경기 시흥시 은행동 646-8 1층,경기|시흥시|은행동|646-8|1층,경기 시흥시 은계번영길 19,경기|시흥시||은계번영길|19|1층,http://photoism.co.kr,,456423,1093898,
928,포토이즘박스 이수점,포토이즘박스,서울 동작구 사당동 145-26 1층,서울|동작구|사당동|145-26|1층,서울 동작구 동작대로25길 11,서울|동작구||동작대로25길|11|1층,http://photoism.co.kr,,495880,1107460,
929,포토이즘박스 해방촌점,포토이즘박스,서울 용산구 용산동2가 44-18,서울|용산구|용산동2가|44-18|,서울 용산구 신흥로 31,서울|용산구||신흥로|31|,http://photoism.co.kr,,497120,1122715,
930,포토이즘박스 계양구청점,포토이즘박스,인천 계양구 용종동 210-6 102호,인천|계양구|용종동|210-6|102호,인천 계양구 계산새로 85,인천|계양구||계산새로|85|102호,http://photoism.co.kr,,442008,1121940,
931,포토이즘 박스 사당점,포토이즘박스,서울 동작구 사당동 1032-33 1층,서울|동작구|사당동|1032-33|1층,서울 동작구 동작대로3길 20,서울|동작구||동작대로3길|20|1층,,,495655,1105279,010-4117-3586
932,포토이즘박스 이태원점,포토이즘박스,서울 용산구 이태원동 118-34 1층 103호,서울|용산구|이태원동|118-34|1층 103호,서울 용산구 이태원로 166,서울|용산구||이태원로|166|1층 103호,,,498310,1120755,010-8691-8441
933,포토이즘박스 행신점,포토이즘박스,경기 고양시 덕양구 행신동 762-2 행신로터스플레이스 114호,경기|고양시 덕양구|행신동|762-2|행신로터스플레이스 114호,경기 고양시 덕양구 충장로 8,경기|고양시 덕양구||충장로|8|행신로터스플레이스 114호,http://photoism.co.kr/,,463471,1142817,
934,포토이즘박스 굴포천역점,포토이즘박스,인천 부평구 삼산동 463-1 110호,인천|부평구|삼산동|463-1|110호,인천 부평구 충선로203번길 58,인천|부평구||충선로203번길|58|110호,http://photoism.co.kr,,440990,1113518,
935,포토이즘박스 서촌점,포토이즘박스,서울 종로구 체부동 27 1층,서울|종로구|체부동|27|1층,서울 종로구 자하문로7길 7,서울|종로구||자하문로7길|7|1층,https://photoism.co.kr/,,493623,1132963,
936,포토이즘박스 인사동점,포토이즘박스,서울 종로구 관훈동 74 1층,서울|종로구|관훈동|74|1층,서울 종로구 인사동길 52,서울|종로구||인사동길|52|1층,http://photoism.co.kr,,496525,1131975,
937,포토이즘박스 가로수길점,포토이즘박스,서울 강남구 신사동 535-23 1층,서울|강남구|신사동|535-23|1층,서울 강남구 강남대로160길 50,서울|강남구||강남대로160길|50|1층,http://photoism.co.kr,,505010,1116929,
938,포토이즘박스 한남점,포토이즘박스,서울 용산구 한남동 683-49 1호,서울|용산구|한남동|683-49|1호,서울 용산구 이태원로54길 52,서울|용산구||이태원로54길|52|1호,http://photoism.co.kr,,500265,1121313,
939,포토이즘박스 강남2호점,포토이즘박스,서울 서초구 서초동 1308-13 1층,서울|서초구|서초동|1308-13|1층,서울 서초구 서초대로77길 31,서울|서초구||서초대로77길|31|1층,http://photoism.co.kr,,505610,1111433,
940,포토이즘박스 압구정점,포토이즘박스,서울 강남구 신사동 656-5 1층,서울|강남구|신사동|656-5|1층,서울 강남구 선릉로155길 21,서울|강남구||선릉로155길|21|1층,http://photoism.co.kr,,508397,1118337,
941,포토이즘박스 익선동점,포토이즘박스,서울 종로구 익선동 122-1 1층,서울|종로구|익선동|122-1|1층,서울 종로구 돈화문로11나길 32,서울|종로구||돈화문로11나길|32|1층,https://www.instagram.com/photoismbox_ikseondong/,,497841,1131834,
942,포토이즘박스 잠실새내역점,포토이즘박스,서울 송파구 잠실동 189-12 1층,서울|송파구|잠실동|189-12|1층,서울 송파구 백제고분로7길 32,서울|송파구||백제고분로7길|32|1층,http://photoism.co.kr,,518208,1114238,
943,포토이즘박스 종각점,포토이즘박스,서울 종로구 관철동 19-12 1층,서울|종로구|관철동|19-12|1층,서울 종로구 우정국로2길 40,서울|종로구||우정국로2길|40|1층,https://photoism.co.kr/,,496736,1130544,
944,포토이즘박스 고대안암점,포토이즘박스,서울 성북구 안암동5가 103-111,서울|성북구|안암동5가|103-111|,서울 성북구 고려대로26길 5,서울|성북구||고려대로26길|5|,http://photoism.co.kr,,506627,1135126,
945,포토이즘박스 세종대점,포토이즘박스,서울 광진구 화양동 18-26 1층,서울|광진구|화양동|18-26|1층,서울 광진구 동일로30길 51,서울|광진구||동일로30길|51|1층,http://photoism.co.kr,,515513,1124465,
946,포토이즘박스 엔터식스점,포토이즘박스,서울 성동구 행당동 168-151 엔터식스 지하 1층,서울|성동구|행당동|168-151|엔터식스 지하 1층,서울 성동구 왕십리광장로 17,서울|성동구||왕십리광장로|17|엔터식스 지하 1층,http://photoism.co.kr,,508480,1128310,
947,포토이즘 박스 종암점,포토이즘박스,서울 성북구 종암동 16-16 103호,서울|성북구|종암동|16-16|103호,서울 성북구 종암로18길 3-4,서울|성북구||종암로18길|3-4|103호,http://www.instagram.com/photoismbox_jongamdong,,507721,1138706,010-6265-5813
948,포토이즘박스 인천연수점,포토이즘박스,인천 연수구 연수동 596-7 1층 102호,인천|연수구|연수동|596-7|1층 102호,인천 연수구 용담로 115,인천|연수구||용담로|115|1층 102호,http://photoism.co.kr,,428698,1087828,
949,포토이즘박스 화정로데오점,포토이즘박스,경기 고양시 덕양구 화정동 980-1 1층 106호,경기|고양시 덕양구|화정동|980-1|1층 106호,경기 고양시 덕양구 화신로272번길 34,경기|고양시 덕양구||화신로272번길|34|1층 106호,http://photoism.co.kr,,462895,1148025,
950,포토이즘박스 경희대점,포토이즘박스,서울 동대문구 회기동 346-20,서울|동대문구|회기동|346-20|,서울 동대문구 회기로 171,서울|동대문구||회기로|171|,http://photoism.co.kr,,512154,1136369,
951,포토이즘박스 일산웨스턴점,포토이즘박스,경기 고양시 일산동구 장항동 861 효산캐슬 102호,경기|고양시 일산동구|장항동|861|효산캐슬 102호,경기 고양시 일산동구 중앙로1261번길 55,경기|고양시 일산동구||중앙로1261번길|55|효산캐슬 102호,https://www.instagram.com/photoismbox_westerndom/,경기지역화폐,449453,1155046,
952,포토이즘박스 원당점,포토이즘박스,인천 서구 원당동 1030-3 서영아너시티 1차 113호,인천|서구|원당동|1030-3|서영아너시티 1차 113호,인천 서구 이음5로 66,인천|서구||이음5로|66|서영아너시티 1차 113호,http://photoism.co.kr,,437107,1137617,
953,포토이즘박스 수유점,포토이즘박스,서울 강북구 수유동 192-35,서울|강북구|수유동|192-35|,서울 강북구 도봉로87길 32,서울|강북구||도봉로87길|32|,http://photoism.co.kr,,505333,1149847,
954,포토이즘박스 인천구월점,포토이즘박스,인천 남동구 구월동 1472,인천|남동구|구월동|1472|,인천 남동구 인하로 497-22,인천|남동구||인하로|497-22|,http://photoism.co.kr,,434093,1095876,
955,포토이즘박스 삼송신원점,포토이즘박스,경기 고양시 덕양구 신원동 619 1층 109호,경기|고양시 덕양구|신원동|619|1층 109호,경기 고양시 덕양구 권율대로 899,경기|고양시 덕양구||권율대로|899|1층 109호,http://photoism.co.kr/,,475811,1156767,
956,포토이즘박스 인천루원시티점,포토이즘박스,인천 서구 가정동 618-2 103호,인천|서구|가정동|618-2|103호,인천 서구 봉오재3로 100,인천|서구||봉오재3로|100|103호,http://photoism.co.kr,,427258,1118925,
957,포토이즘박스 연남점,포토이즘박스,서울 마포구 동교동 150-3 1층,서울|마포구|동교동|150-3|1층,서울 마포구 동교로 230,서울|마포구||동교로|230|1층,http://photoism.co.kr,,483312,1128023,
958,포토이즘박스 레치키치점,포토이즘박스,서울 마포구 동교동 176-13 지하,서울|마포구|동교동|176-13|지하,서울 마포구 신촌로2안길 2,서울|마포구||신촌로2안길|2|지하,http://photoism.co.kr,,483948,1127240,
959,포토이즘박스 신림점,포토이즘박스,서울 관악구 신림동 1640-40,서울|관악구|신림동|1640-40|,서울 관악구 신림로59길 10,서울|관악구||신림로59길|10|,http://photoism.co.kr,,484339,1106581,
